data0166	0	*	しあわせ はち ぃちゃ くて ええ ねん ！
data0004	0	*	春 の 子供 。
data0132	0	*	ただ 、 それ だけ の もの 。
data0262	1	*	御 先 . 真 黒 . 真 逆様
data0011	0	*	脱 ・ 子供 宣言 。
data0211	1	*	降り頻る 太陽 の 鬣 が . 薄氷 に 残る 足跡 を 消して ゆく . 欺か れる を 恐れる な . 世界 は すでに 欺き の 上 に ある
data0237	1	*	犠牲 無き 世界 など あり は し ない . 気付か ない の か . 我々 は . 血 の 海 に 灰 を 浮かべた 地獄 の 名 を . 仮に 世界 と . 呼んで いる のだ .
data0186	0	*	「 大きく なった ね 」 と 言った 後 で なぜ だ か 本当に 、 驚いて い ます 。
data0127	0	*	いつか 見た ような 、 存在 し ない 明日 。
data0033	0	*	天使 の スピードワレニ 追 イツクロリコンナシ
data0012	0	*	「 これ は 子供 で は ない 」 あるいは 記号 と 体 の 現在 的 ポジシオン
data0005	0	*	まだ 子供 やっ ちゅーねーん ！
data0263	1	*	毒々しく って 、 . 眩 々 する だろ ？
data0169	0	*	あの 子 が 鬼 で 、 僕 は 逃げて て 、 捕まえて くれる の を ずっと 、 待ち望んで いた 気 が する 。
data0249	1	*	変わら ぬ もの は 心 だ と . 言える のならば それ が 強 さ
data0079	0	*	こんな 僕 でも 。 こんな 世界 が 。 それ でも 楽園 である こと を 。 君 の 深呼吸 で 知った 。
data0248	1	*	僕 が こんなに も 若く . こんなに も 未熟である と いう こと が . 老い さらば え . 完全無欠である 大人 達 に は . どうにも 許し 難い こと の ような のだ
data0013	0	*	BAKA ! LO
data0020	0	*	「 僕 は 、 ロリコン であって よかった と 、 時々 思う 。 」
data0001	0	*	子供 は 世界 の 宝物
data0224	1	*	ただ 執拗に 飾り 立てる . 切り落とさ れる と 知り ながら . ただ 執拗に 磨き 上げる . 切り落とさ れる と 知り ながら . 恐ろしい のだ 恐ろしい のだ . 切り落とさ れる その 時 が . 切り落とさ れた その 髪 は . 死んだ あなた に 似て しまう . 髪 も 爪 も みな 宝物 の ように . 美しく 飾り 立てる のに . なぜ 自ら の 体 から 切り離さ れた だけ で . 汚く 不気味な もの と なって しまう のだろう . 答え は 簡単 . それ ら は 全て . 自ら の 死 した 姿 に ほかなら ない から だ
data0266	1	*	吾子 の 手 かわい や さまよう 手 . 吾 を もとめて 流離 うて . 寄ら ば 離れる 手 を とって . 引 きて 歩もう 沙汰 の 果て .
data0019	0	*	「 ほら 。 拍手 が 止んだ 。 」
data0188	0	*	ふた り の とき に だけ あいつ は 少し わらう
data0161	0	*	好きだ と 言わ れて も うまく 理解 でき ない それ が 少年 な んだ な
data0213	1	*	あなた の 影 は 密やかに . 行く あて の 無い 毒針 の ように . 私 の 歩み を 縫い つける . あなた の 光 は しなやかに . 給水 塔 を 打つ 落雷 の ように . 私 の 命 の 源 を 断つ
data0113	0	*	この 夏 は 、 シビア 過ぎる 。
data0026	0	*	練習 、 青春 、 ディシプリン 。
data0240	1	*	伏して 生きる な 、 . 立ち て 死す べし
data0199	1	*	ぼく たち は ひかれ あう .. 水滴 の ように 惑星 の ように . ぼく たち は 反発 し あう . 磁石 の ように 肌 の 色 の ように
data0093	0	*	当時 の あだ名 が 「 大 福 」 。 名付けた の は 今 の 旦那 。
data0235	1	*	心 在る が 故 に 妬み . 心 在る が 故 に 喰らい . 心 在る が 故 に 奪い . 心 在る が 故 に 傲り . 心 在る が 故 に 惰 り . 心 在る が 故 に 怒り . 心 在る が 故 に . お前 の すべて を 欲する .
data0009	0	*	かんば れ ！ ニッポン ！ の 子供 ！
data0119	0	*	恋 じゃ ない ！ 好きな だけ ！ ！
data0077	0	*	どうか 神さま 、 私 を 忘れ ないで 。
data0215	1	*	美しき を 愛 に 譬 ふ の は . 愛 の 姿 を 知ら ぬ 者 . 醜き を 愛 に 譬 ふ の は . 愛 を 知った と 驕る 者
data0258	1	*	生きる こと と 生かさ れる こと に . 違い は 無い . 死ぬ こと と 殺さ れる こと に . 違い が 無い ように .
data0076	0	*	この 娘 の 母親 が 本当に 好きだった 。 それ を 今 、 思い出した 。
data0234	1	*	愆 つ は 、 人 . 殺す は 、 魔
data0136	0	*	海 から 抜け出す とき の だるい 感じ 。 ○○○ ス の とき と 似て んだ よ ね 。
data0105	0	*	ひと つ の 世界 が 終わる 。 メリークリスマス 。
data0068	0	*	秋 どすぅ 。
data0095	0	*	いのち に は 重 さ なんて ない 。 でも なぜ か 温かい 。
data0066	0	*	妹 と ふた り 、 家 まで 歩いた 。 キス を した 。
data0220	1	*	我々 は 皆 . 生まれながら に して 死んで いる . 終焉 は 常に . 始まり の 前 から そこ に 在る のだ . 生きる こと が . 何 か を 知り 続ける こと ならば . 我々 が 最後に 知る もの こそ が 終焉 であり . 終焉 を ついに 見出し . 完全に 知る こと こそ が . 即ち 死 な のだ . 我々 は 何 か を 知ろう と して は なら ない . 死 を 超越 でき ぬ 者 は . 何も の も 知ろう と して は なら ない のだ
data0176	0	*	その 感情 に 、 まだ 名前 は ない 。
data0208	1	*	誇り を 一 つ 捨てる たび . 我 等 は 獣 に 一 歩 近付く . 心 を 一 つ 殺す たび . 我 等 は 獣 から 一 歩 遠退く
data0015	0	*	光 の 魔法 Magicoflight
data0143	0	*	捨て られる って 思う と 、 胸 が 詰まって 苦しかった
data0142	0	*	瞬間 、 春 が 香る 。
data0111	0	*	天から 雨 。 地 に は 花 。
data0156	0	*	僕 ら は みんな 、 男の子 だった 。 女の子 だった 。
data0029	0	*	健全 （ エロス ） なる もの
data0065	0	*	「 あれ から 7 年 、 僕 は ロリコン の まま だ 。 」
data0137	0	*	姉 も 私 も おんなじ 夏 の 目 を して いた
data0216	1	*	この世 の すべて は . あなた を 追い 詰める 為 に ある
data0219	1	*	どいつ も こいつ も 、 ぶっ 壊れ ちまえ
data0041	0	*	ぼく は 奇妙に 明るい 夜 の こと を 、 今 でも 思い出す 。 聞き 慣れて いる はずの 声 が 妙に くすぐったく 聞こえ 、 まるで 大人 の ヒト みたいな 甘い 匂い を 、 熱い 空気 と 共に 吸い 込んだ 。 あの 時 姉 が なぜ ぼく を 選んだ の か それ は 謎 の まま だ けれど 、 見た こと の ない ような 夜 の 色 に 魅せられて 、 ぼく は 単純に 興奮 して いた 。
data0085	0	*	まぶし 過ぎて 少し 、 照れる 。
data0082	0	*	… あ ぇっ ！ ？
data0173	0	*	君 の 前 で は 大人 ヅラ さえ でき ない 僕 だ 。
data0049	0	*	""" HANAKO """
data0052	0	*	恋したら 僕 ら は 泡 に なり 、 消えて ゆく 。
data0035	0	*	おはよう ！
data0078	0	*	今日 の しあわせ 、 明日 に つなごう 。
data0194	0	*	答え が ない 、 と いう 答え でした 。
data0201	1	*	そう 、 我々 に 運命 など ない . 無知 と 恐怖 に のま れ . 足 を 踏み外した もの たち だけ が . 運命 と 呼ば れる 濁流 の 中 へ と . 堕ちて ゆく のだ
data0233	1	*	恐れる こと は ただ 一 つ . 恐れ を 知ら ぬ 戦士 と 為る こと
data0195	0	*	女 って 、 重い んだ な 。
data0264	1	*	銃弾 、 鉤爪 、 軍旗 、 刀剣 、 . 五 本 指折り . お前 を 待つ
data0099	0	*	しなやかに 重い 雨 と 黒髪 は 、 この 国 の 美しき 連なり 。
data0244	1	*	僕 は 、 ついて ゆける だろう か . 君 の い ない 世界 の スピード に
data0236	1	*	失くした もの を . 奪い取る . 血 と 肉 と 骨 と . あと ひと つ .
data0184	0	*	早起き できたら どこまでも
data0226	1	*	世界一 嫌いだ と 言って くれ
data0031	0	*	「 ・ ・ ・ ぬ おっ ！ 」
data0133	0	*	少年 の 恋 は 、 見て る だけ 想う だけ で いつも 終わって しまう 。 なんで だろう ね 。
data0225	1	*	そ の 疵深 し 、 海淵 の 如し . その 罪 赤し 、 死して 色 無し
data0034	0	*	！ ！ ん まい 。
data0198	1	*	もし わたし が 雨 だった なら . それ が 永遠に 交わる こと の ない . 空 と 大地 を 繋ぎ 留める ように . 誰 か の 心 を 繋ぎ 留める こと が できた だろう か
data0222	1	*	私 達 . 一 つ と して . 混じり あう もの は ない . 二 つ と して . 同 じ 貌 を して い ない . 三 つ 目 の . 瞳 を 持た ぬ ばかりに . 四 つ 目 の . 方角 に 希望 は ない . 五 つ 目 は . 心臓 の 場所 に ある
data0164	0	*	今日 は 終わら ない 。 明日 に 変わる んだ 。
data0050	0	*	「 母 は 、 少女 であった 。 」
data0112	0	*	「 ・ ・ ・ 今 ちび った の は ナイショ だ 。 」
data0087	0	*	見 たい 僕 を どうか 見 ないで
data0126	0	*	この 秋 ふた り が 友達 だった こと を 【 保存 】 し ました
data0206	1	*	届か ぬ 牙 に 火 を 灯す . あの 星 を 見 ず に 済む ように . こ の 吭 を 裂いて しまわ ぬ ように
data0245	1	*	時 は 常に 背後 から 迫り . 唸り を 上げて 眼前 に 流れ 去る . 踏み止まれ . 時 が お前 を 美しい 世界 へ 押し流そう と . どれほど 牙 を 剥こう と も . 前 を 見る な . お前 の 希望 は 背後 に 迫る . 冥冥 たる 濁流 の 中 に しか ない .
data0134	0	*	「 女の子 は 知って る の 、 たぶん 。 あなた の 視線 の 意味 を 。 」
data0179	0	*	「 自分 が キライ 」 と か いう あいつ の こと を ものすごい 「 好き ！ 」 の 言葉 で めちゃくちゃに 全 否定 して やり たい の さ
data0101	0	*	どこ まで 行って も 、 日本 でした 。
data0182	0	*	見つめ 返す 彼奴 （ あいつ ） の 瞳 は 深い 、 深い 、 女の子 の 色
data0191	0	*	見た こと の ない もの を 見た 。
data0269	1	*	我 等 は . 姿 無く と も . 歩み は 止め ず
data0088	0	*	私 も いつか 海 に 帰る 。
data0109	0	*	この 恋 は 始まら ない 。 この 愛 は 終わら ない 。
data0187	0	*	LO っぽい ？
data0256	1	*	私 が 世界 に は 危険 が 満ちて いる と 信じ . その 危険 から お前 を 護り たい と 願う の は . 私 の 中 に その 危険 と 同質の . 衝動 が ある から に ほかなら ない
data0086	0	*	""" 絶 対 "" って 、 ある んだ と 思う 。"
data0268	1	*	牙 より 滴る 火 は 消え ず . 刃 立つ 野 を 焼き払い . 友 の 姿 を 炙り 出す
data0259	1	*	美し さ と は 、 . そこ に 何も ない こと
data0246	1	*	あたし の 心 に 指 を 入れ ないで
data0255	1	*	罪 無き あなた は 太陽 の よう . 罪深き あなた も 太陽 の よう
data0135	0	*	あなた 以外 は 幸せな 世界 。 わたし は それ を 変え たい 。
data0190	0	*	世界 は きっと 、 なんとか なる 。
data0138	0	*	ふんわり と あ 、 いい なって 思えた
data0150	0	*	30 分 経つ と 、 秋 に なって い ました 。
data0048	0	*	賭けろ 。 未来 へ 。 - Betitonthefuture -
data0267	1	*	言葉 に 姿 が あった なら . 暗闇 に 立つ きみ に 届き は し ない だろう
data0118	0	*	学校 を 休んだ 日 の 遅い 朝 ごはん は 別 世界 の 味 が した
data0028	0	*	「 どこ に も ない 、 どこ か へ 。 」
data0056	0	*	夏 は 泣いて いた 。 冬 に 笑えた 。
data0018	0	*	ただ いみ ゃ ゛ー 。
data0230	1	*	産まれ 堕ちれば 、 . 死んだ も 同然
data0170	0	*	前 を 向く 君 は 、 青空 より 美しい 。
data0054	0	*	「 9 月 30 日 に LO 画集 出る んや けどぉ 。 」 「 … ここ 宣伝 する 場所 ちゃう ぞ 。 」
data0051	0	*	すっ げー ！
data0042	0	*	TheVirginSpirit - 処女 膜 を 見せて やれ -
data0253	1	*	魂 燃え 立つ . 天 の 降る と も
data0072	0	*	非 現実 の サクラ は 、 かくも 満開 に 咲く 。
data0158	0	*	私 の 人生 に だって 少し くらい 、 花 が あって いい 。
data0144	0	*	大人 だって 小さな 恋 を する 。
data0108	0	*	きれいな 音 は 春 の 速度 で 僕 に 届く
data0239	1	*	人 は 皆 すべからく 悪 であり . 自ら を 正義 である と 錯覚 する 為 に は . 己 以外 の 何者 か を . 己 以上 の 悪 である と . 錯覚 する より . 他 に ない のだ . 確信 した 正義 と は 、 悪 である . 正義 が 正義 たり 得る 為 に は . 常に 自ら の 正義 を 疑い 続け なければ なら ない .
data0243	1	*	人 は 皆 、 猿 の まがいもの . 神 は 皆 、 人 の まがいもの
data0060	0	*	FLOWLIFE !- 沈む 世界 に 浮力 を 与えよ -
data0178	0	*	雪 ヤバい ！ マジ ぶっ 飛ぶ ！ ！
data0167	0	*	だからこそ 。 せめて 。 今 ここ で 。 私 を 終わら せて 。
